symbol,name,fiscal_year,current_price,analyst_tp,analyst_low,analyst_high,consensus,last_updated,price,eps,pe,roe,bvps,debt_assets,ocfps,fcfps,revps,divps
SLB,SLB (Schlumberger),2015,55.38,60.44,42.0,80.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,70.2,1.43,49.09,10.0,14.0,0.36,3.5,1.0,15.0,2.0
SLB,SLB (Schlumberger),2016,55.38,60.44,42.0,80.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,75.9,-1.5,-50.6,,12.5,0.38,2.5,0.5,11.0,2.0
SLB,SLB (Schlumberger),2017,55.38,60.44,42.0,80.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,78.0,0.89,87.64,6.0,12.0,0.4,2.5,0.5,11.5,2.0
SLB,SLB (Schlumberger),2018,55.38,60.44,42.0,80.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,40.6,1.53,26.54,10.5,12.5,0.4,3.0,1.5,13.5,2.0
SLB,SLB (Schlumberger),2019,55.38,60.44,42.0,80.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,36.1,1.56,23.14,10.5,13.0,0.42,2.5,1.5,13.5,2.0
SLB,SLB (Schlumberger),2020,55.38,60.44,42.0,80.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,21.8,-3.11,-7.01,,10.5,0.44,1.5,0.5,9.5,0.5
SLB,SLB (Schlumberger),2021,55.38,60.44,42.0,80.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,33.9,1.32,25.68,8.0,10.5,0.44,2.0,1.0,12.0,0.5
SLB,SLB (Schlumberger),2022,55.38,60.44,42.0,80.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,56.6,2.39,23.68,14.5,11.5,0.42,3.0,2.0,16.0,0.75
SLB,SLB (Schlumberger),2023,55.38,60.44,42.0,80.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,53.8,2.91,18.49,16.5,13.0,0.4,3.5,2.5,18.0,1.0
SLB,SLB (Schlumberger),2024,55.38,60.44,42.0,80.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,44.7,3.11,14.37,16.0,14.5,0.38,3.8,2.8,19.5,1.1
SLB,SLB (Schlumberger),2025,55.38,60.44,42.0,80.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,46.0,2.35,19.57,11.5,15.5,0.36,3.5,2.5,18.5,1.15
SO,Southern Company,2015,95.21,97.0,76.0,118.0,Hold,2026-05-30T12:35:17.805760+00:00,44.2,2.26,19.56,11.5,20.0,0.49,6.0,0.8,20.5,2.17
SO,Southern Company,2016,95.21,97.0,76.0,118.0,Hold,2026-05-30T12:35:17.805760+00:00,49.9,2.67,18.69,13.0,21.0,0.51,6.5,1.0,20.0,2.24
SO,Southern Company,2017,95.21,97.0,76.0,118.0,Hold,2026-05-30T12:35:17.805760+00:00,47.0,3.6,13.06,17.0,22.5,0.53,7.0,1.2,20.5,2.32
SO,Southern Company,2018,95.21,97.0,76.0,118.0,Hold,2026-05-30T12:35:17.805760+00:00,44.5,2.83,15.72,12.5,22.0,0.55,7.5,1.3,21.0,2.4
SO,Southern Company,2019,95.21,97.0,76.0,118.0,Hold,2026-05-30T12:35:17.805760+00:00,63.5,3.12,20.35,12.0,24.0,0.57,8.0,1.5,21.0,2.48
SO,Southern Company,2020,95.21,97.0,76.0,118.0,Hold,2026-05-30T12:35:17.805760+00:00,63.5,2.81,22.6,10.5,25.5,0.58,8.5,1.8,20.5,2.56
SO,Southern Company,2021,95.21,97.0,76.0,118.0,Hold,2026-05-30T12:35:17.805760+00:00,64.0,3.43,18.66,12.0,27.0,0.59,9.0,2.0,22.5,2.64
SO,Southern Company,2022,95.21,97.0,76.0,118.0,Hold,2026-05-30T12:35:17.805760+00:00,67.0,3.7,18.11,12.5,29.0,0.6,9.5,2.0,24.0,2.72
SO,Southern Company,2023,95.21,97.0,76.0,118.0,Hold,2026-05-30T12:35:17.805760+00:00,67.5,4.11,16.42,13.0,31.0,0.61,10.5,2.5,26.0,2.8
SO,Southern Company,2024,95.21,97.0,76.0,118.0,Hold,2026-05-30T12:35:17.805760+00:00,89.0,3.88,22.94,12.5,30.5,0.62,10.0,2.8,25.5,2.89
SO,Southern Company,2025,95.21,97.0,76.0,118.0,Hold,2026-05-30T12:35:17.805760+00:00,94.0,3.87,24.29,12.0,32.0,0.62,10.8,3.0,26.5,2.98
SPG,Simon Property,2015,182.0,195.23,169.0,230.0,Hold,2026-05-30T12:35:17.805760+00:00,193.0,6.8,28.38,35.0,12.0,0.68,14.0,11.0,40.0,6.1
SPG,Simon Property,2016,182.0,195.23,169.0,230.0,Hold,2026-05-30T12:35:17.805760+00:00,178.0,7.4,24.05,38.0,12.5,0.68,15.0,12.0,43.0,6.4
SPG,Simon Property,2017,182.0,195.23,169.0,230.0,Hold,2026-05-30T12:35:17.805760+00:00,167.0,7.4,22.57,38.0,10.5,0.7,15.5,12.0,45.0,6.9
SPG,Simon Property,2018,182.0,195.23,169.0,230.0,Hold,2026-05-30T12:35:17.805760+00:00,163.0,8.0,20.38,42.0,10.0,0.7,16.0,12.5,47.0,7.45
SPG,Simon Property,2019,182.0,195.23,169.0,230.0,Hold,2026-05-30T12:35:17.805760+00:00,168.0,8.6,19.53,45.0,10.5,0.72,16.5,13.0,50.0,8.3
SPG,Simon Property,2020,182.0,195.23,169.0,230.0,Hold,2026-05-30T12:35:17.805760+00:00,121.0,4.2,28.81,20.0,8.0,0.74,10.0,7.5,36.0,5.75
SPG,Simon Property,2021,182.0,195.23,169.0,230.0,Hold,2026-05-30T12:35:17.805760+00:00,165.0,7.15,23.08,35.0,12.0,0.72,15.0,12.0,48.0,6.75
SPG,Simon Property,2022,182.0,195.23,169.0,230.0,Hold,2026-05-30T12:35:17.805760+00:00,137.0,8.4,16.31,42.0,15.0,0.72,16.5,13.5,52.0,7.2
SPG,Simon Property,2023,182.0,195.23,169.0,230.0,Hold,2026-05-30T12:35:17.805760+00:00,129.0,7.26,17.77,32.0,18.0,0.72,17.0,14.0,50.0,7.7
SPG,Simon Property,2024,182.0,195.23,169.0,230.0,Hold,2026-05-30T12:35:17.805760+00:00,165.0,7.26,22.73,30.0,20.0,0.72,17.5,14.5,52.0,8.3
SPG,Simon Property,2025,182.0,195.23,169.0,230.0,Hold,2026-05-30T12:35:17.805760+00:00,181.0,14.17,12.77,55.0,22.0,0.7,18.0,15.0,54.0,8.8
SPOT,Spotify,2015,536.61,671.09,430.0,900.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,,-1.7,,,5.5,0.4,-0.9,-1.2,48.0,0.0
SPOT,Spotify,2016,536.61,671.09,430.0,900.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,,-2.8,,,4.2,0.5,-1.5,-1.9,60.0,0.0
SPOT,Spotify,2017,536.61,671.09,430.0,900.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,148.0,-3.2,-46.25,,8.0,0.45,-0.8,-1.2,81.0,0.0
SPOT,Spotify,2018,536.61,671.09,430.0,900.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,185.0,-5.1,-36.27,,10.0,0.45,-0.5,-0.9,107.0,0.0
SPOT,Spotify,2019,536.61,671.09,430.0,900.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,148.0,-2.7,-54.81,,12.0,0.45,0.5,-0.1,126.0,0.0
SPOT,Spotify,2020,536.61,671.09,430.0,900.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,366.0,-1.8,-203.33,,12.5,0.48,1.2,0.7,140.0,0.0
SPOT,Spotify,2021,536.61,671.09,430.0,900.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,258.0,0.46,560.87,2.3,17.0,0.42,2.5,1.8,173.0,0.0
SPOT,Spotify,2022,536.61,671.09,430.0,900.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,115.0,-3.4,-33.82,-10.0,14.0,0.48,-0.2,-0.9,200.0,0.0
SPOT,Spotify,2023,536.61,671.09,430.0,900.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,190.0,1.98,95.96,6.5,22.0,0.46,6.5,5.5,230.0,0.0
SPOT,Spotify,2024,536.61,671.09,430.0,900.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,441.0,7.24,60.91,19.0,38.0,0.38,12.5,10.5,276.0,0.0
SPOT,Spotify,2025,536.61,671.09,430.0,900.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,490.0,11.89,41.21,25.3,53.57,0.35,13.27,11.5,330.0,0.0
SRE,Sempra,2015,92.24,103.0,80.0,120.0,Buy,2026-05-30T12:35:17.805760+00:00,94.5,4.84,19.52,12.5,38.5,0.48,9.0,2.0,28.0,2.8
SRE,Sempra,2016,92.24,103.0,80.0,120.0,Buy,2026-05-30T12:35:17.805760+00:00,103.5,4.57,22.65,11.5,40.0,0.5,9.5,2.2,27.0,3.0
SRE,Sempra,2017,92.24,103.0,80.0,120.0,Buy,2026-05-30T12:35:17.805760+00:00,122.5,6.6,18.56,15.5,44.0,0.52,10.0,2.5,30.5,3.29
SRE,Sempra,2018,92.24,103.0,80.0,120.0,Buy,2026-05-30T12:35:17.805760+00:00,117.5,2.72,43.2,5.0,47.0,0.54,10.5,1.5,33.0,3.58
SRE,Sempra,2019,92.24,103.0,80.0,120.0,Buy,2026-05-30T12:35:17.805760+00:00,150.0,7.29,20.58,15.0,48.5,0.55,11.0,3.0,35.0,3.87
SRE,Sempra,2020,92.24,103.0,80.0,120.0,Buy,2026-05-30T12:35:17.805760+00:00,148.5,6.78,21.9,13.5,50.5,0.56,11.5,2.8,34.0,4.1
SRE,Sempra,2021,92.24,103.0,80.0,120.0,Buy,2026-05-30T12:35:17.805760+00:00,152.0,8.18,18.58,14.5,56.0,0.57,12.0,3.0,38.5,4.25
SRE,Sempra,2022,92.24,103.0,80.0,120.0,Buy,2026-05-30T12:35:17.805760+00:00,151.5,10.59,14.31,16.5,62.5,0.58,13.0,2.5,45.0,4.38
SRE,Sempra,2023,92.24,103.0,80.0,120.0,Buy,2026-05-30T12:35:17.805760+00:00,148.0,6.52,22.7,9.0,68.0,0.59,13.5,1.5,43.5,4.76
SRE,Sempra,2024,92.24,103.0,80.0,120.0,Buy,2026-05-30T12:35:17.805760+00:00,155.5,4.42,35.18,5.5,71.5,0.6,14.0,1.0,38.5,5.16
SRE,Sempra,2025,92.24,103.0,80.0,120.0,Buy,2026-05-30T12:35:17.805760+00:00,150.0,2.75,54.55,3.5,74.0,0.61,14.5,1.2,40.5,5.51
TJX,"The TJX Companies, Inc.",2015,158.0,169.0,150.0,193.0,Strong Buy,2026-05-30T12:35:40.950775+00:00,31.0,2.2,14.1,,,,,,,0.595
TJX,"The TJX Companies, Inc.",2016,158.0,169.0,150.0,193.0,Strong Buy,2026-05-30T12:35:40.950775+00:00,32.0,2.42,13.2,,,,,,,0.68
TJX,"The TJX Companies, Inc.",2017,158.0,169.0,150.0,193.0,Strong Buy,2026-05-30T12:35:40.950775+00:00,77.0,1.55,49.68,52.0,5.9,,2.9,2.3,38.0,0.55
TJX,"The TJX Companies, Inc.",2018,158.0,169.0,150.0,193.0,Strong Buy,2026-05-30T12:35:40.950775+00:00,82.0,1.71,47.95,56.0,6.2,,3.1,2.4,41.0,0.65
TJX,"The TJX Companies, Inc.",2019,158.0,169.0,150.0,193.0,Strong Buy,2026-05-30T12:35:40.950775+00:00,93.0,2.32,40.09,55.0,6.8,,3.9,3.1,45.0,0.78
TJX,"The TJX Companies, Inc.",2020,158.0,169.0,150.0,193.0,Strong Buy,2026-05-30T12:35:40.950775+00:00,48.0,0.56,85.71,14.0,5.8,,1.3,0.5,42.0,0.87
TJX,"The TJX Companies, Inc.",2021,158.0,169.0,150.0,193.0,Strong Buy,2026-05-30T12:35:40.950775+00:00,67.0,1.87,35.83,53.0,7.1,,3.7,2.9,40.0,0.26
TJX,"The TJX Companies, Inc.",2022,158.0,169.0,150.0,193.0,Strong Buy,2026-05-30T12:35:40.950775+00:00,68.0,3.11,21.86,57.0,9.1,,5.2,4.4,46.0,0.93
TJX,"The TJX Companies, Inc.",2023,158.0,169.0,150.0,193.0,Strong Buy,2026-05-30T12:35:40.950775+00:00,80.0,3.11,25.72,57.0,9.1,,4.4,3.4,52.0,1.04
TJX,"The TJX Companies, Inc.",2024,158.0,169.0,150.0,193.0,Strong Buy,2026-05-30T12:35:40.950775+00:00,101.0,3.86,26.17,61.0,10.5,,5.9,4.8,57.0,1.28
TJX,"The TJX Companies, Inc.",2025,158.0,169.0,150.0,193.0,Strong Buy,2026-05-30T12:35:40.950775+00:00,117.0,4.26,27.46,64.0,11.9,,6.5,5.4,62.0,1.39
TJX,"The TJX Companies, Inc.",2026,158.0,169.0,150.0,193.0,Strong Buy,2026-05-30T12:35:40.950775+00:00,158.0,4.88,32.38,67.0,13.7,,7.2,6.2,67.0,1.59
TLN,Talen Energy,2019,372.0,420.0,310.0,500.0,Buy,2026-05-30T12:35:17.805760+00:00,,,,,,,,,,0.0
TLN,Talen Energy,2020,372.0,420.0,310.0,500.0,Buy,2026-05-30T12:35:17.805760+00:00,,,,,,,,,,0.0
TLN,Talen Energy,2021,372.0,420.0,310.0,500.0,Buy,2026-05-30T12:35:17.805760+00:00,,,,,,,,,,0.0
TLN,Talen Energy,2022,372.0,420.0,310.0,500.0,Buy,2026-05-30T12:35:17.805760+00:00,,-22.0,,,,,3.2,1.8,1.85,0.0
TLN,Talen Energy,2023,372.0,420.0,310.0,500.0,Buy,2026-05-30T12:35:17.805760+00:00,,8.4,,,,,6.4,4.6,1.95,0.0
TLN,Talen Energy,2024,372.0,420.0,310.0,500.0,Buy,2026-05-30T12:35:17.805760+00:00,140.0,18.5,7.57,,,,9.8,7.9,2.2,0.0
TLN,Talen Energy,2025,372.0,420.0,310.0,500.0,Buy,2026-05-30T12:35:17.805760+00:00,372.0,22.0,16.91,,,,12.6,10.2,2.6,0.0
TMO,Thermo Fisher,2015,452.6,570.0,420.0,720.0,Buy,2026-05-30T12:35:17.805760+00:00,138.3,6.63,20.86,12.0,52.0,0.36,14.0,10.5,126.0,0.6
TMO,Thermo Fisher,2016,452.6,570.0,420.0,720.0,Buy,2026-05-30T12:35:17.805760+00:00,152.2,7.35,20.71,12.5,57.0,0.36,16.0,12.5,138.0,0.6
TMO,Thermo Fisher,2017,452.6,570.0,420.0,720.0,Buy,2026-05-30T12:35:17.805760+00:00,202.3,8.93,22.65,14.0,61.0,0.38,18.5,14.0,152.0,0.6
TMO,Thermo Fisher,2018,452.6,570.0,420.0,720.0,Buy,2026-05-30T12:35:17.805760+00:00,262.8,11.12,23.63,16.5,66.0,0.42,21.0,16.5,164.0,0.6
TMO,Thermo Fisher,2019,452.6,570.0,420.0,720.0,Buy,2026-05-30T12:35:17.805760+00:00,342.4,11.11,30.82,15.5,71.0,0.44,24.0,19.5,181.0,0.68
TMO,Thermo Fisher,2020,452.6,570.0,420.0,720.0,Buy,2026-05-30T12:35:17.805760+00:00,511.0,19.81,25.8,24.5,80.0,0.46,37.0,31.5,241.0,0.68
TMO,Thermo Fisher,2021,452.6,570.0,420.0,720.0,Buy,2026-05-30T12:35:17.805760+00:00,671.3,22.22,30.21,22.0,90.0,0.48,40.0,34.0,308.0,1.0
TMO,Thermo Fisher,2022,452.6,570.0,420.0,720.0,Buy,2026-05-30T12:35:17.805760+00:00,545.0,19.47,27.99,16.5,90.0,0.5,35.0,28.0,290.0,1.2
TMO,Thermo Fisher,2023,452.6,570.0,420.0,720.0,Buy,2026-05-30T12:35:17.805760+00:00,565.0,15.45,36.57,12.0,96.0,0.48,31.5,25.0,287.0,1.4
TMO,Thermo Fisher,2024,452.6,570.0,420.0,720.0,Buy,2026-05-30T12:35:17.805760+00:00,537.0,16.53,32.49,12.5,100.0,0.48,33.0,26.0,282.0,1.6
TMO,Thermo Fisher,2025,452.6,570.0,420.0,720.0,Buy,2026-05-30T12:35:17.805760+00:00,530.0,17.74,29.88,13.0,108.0,0.47,35.0,27.5,294.0,1.84
TMUS,T-Mobile US,2015,209.48,255.95,210.0,310.0,Buy,2026-05-30T12:35:17.805760+00:00,38.4,0.26,147.69,1.5,16.0,0.48,5.5,1.5,82.0,0.0
TMUS,T-Mobile US,2016,209.48,255.95,210.0,310.0,Buy,2026-05-30T12:35:17.805760+00:00,54.0,1.0,54.0,5.5,18.0,0.48,6.5,2.5,90.0,0.0
TMUS,T-Mobile US,2017,209.48,255.95,210.0,310.0,Buy,2026-05-30T12:35:17.805760+00:00,63.9,2.2,29.05,10.5,21.0,0.5,8.0,3.5,98.0,0.0
TMUS,T-Mobile US,2018,209.48,255.95,210.0,310.0,Buy,2026-05-30T12:35:17.805760+00:00,64.5,3.25,19.85,12.0,25.5,0.5,10.0,4.8,109.0,0.0
TMUS,T-Mobile US,2019,209.48,255.95,210.0,310.0,Buy,2026-05-30T12:35:17.805760+00:00,79.7,3.6,22.14,11.0,33.0,0.48,11.0,5.5,116.0,0.0
TMUS,T-Mobile US,2020,209.48,255.95,210.0,310.0,Buy,2026-05-30T12:35:17.805760+00:00,130.0,-1.2,-108.33,-3.5,31.0,0.55,8.5,3.0,119.0,0.0
TMUS,T-Mobile US,2021,209.48,255.95,210.0,310.0,Buy,2026-05-30T12:35:17.805760+00:00,140.0,3.0,46.67,6.5,42.0,0.57,16.0,8.0,127.0,0.0
TMUS,T-Mobile US,2022,209.48,255.95,210.0,310.0,Buy,2026-05-30T12:35:17.805760+00:00,140.0,2.67,52.43,5.0,48.0,0.56,20.5,10.5,147.0,0.0
TMUS,T-Mobile US,2023,209.48,255.95,210.0,310.0,Buy,2026-05-30T12:35:17.805760+00:00,152.0,7.03,21.62,12.5,52.0,0.58,24.0,14.5,155.0,0.0
TMUS,T-Mobile US,2024,209.48,255.95,210.0,310.0,Buy,2026-05-30T12:35:17.805760+00:00,239.0,10.56,22.63,16.5,58.0,0.57,27.5,16.5,163.0,0.0
TMUS,T-Mobile US,2025,209.48,255.95,210.0,310.0,Buy,2026-05-30T12:35:17.805760+00:00,245.0,9.72,25.21,17.2,59.13,0.57,21.18,15.89,172.0,0.0
TSLA,"Tesla, Inc.",2015,350.74,404.0,25.0,600.0,Hold,2026-05-30T12:35:40.950775+00:00,48.0,-6.93,-6.93,-85.0,6.4,,-2.8,-5.2,35.0,0.0
TSLA,"Tesla, Inc.",2016,350.74,404.0,25.0,600.0,Hold,2026-05-30T12:35:40.950775+00:00,44.0,-4.68,-9.4,-72.0,7.2,,-1.5,-3.3,58.0,0.0
TSLA,"Tesla, Inc.",2017,350.74,404.0,25.0,600.0,Hold,2026-05-30T12:35:40.950775+00:00,60.0,-11.83,-5.07,-110.0,5.2,,-2.4,-6.2,73.0,0.0
TSLA,"Tesla, Inc.",2018,350.74,404.0,25.0,600.0,Hold,2026-05-30T12:35:40.950775+00:00,67.0,-5.72,-11.71,-71.0,7.9,,0.8,-3.4,109.0,0.0
TSLA,"Tesla, Inc.",2019,350.74,404.0,25.0,600.0,Hold,2026-05-30T12:35:40.950775+00:00,84.0,-4.92,-17.07,-44.0,10.1,,2.3,-0.5,135.0,0.0
TSLA,"Tesla, Inc.",2020,350.74,404.0,25.0,600.0,Hold,2026-05-30T12:35:40.950775+00:00,694.0,0.64,1084.38,4.8,15.7,,8.5,4.3,218.0,0.0
TSLA,"Tesla, Inc.",2021,350.74,404.0,25.0,600.0,Hold,2026-05-30T12:35:40.950775+00:00,1056.0,4.9,215.51,18.5,23.0,,15.0,8.2,327.0,0.0
TSLA,"Tesla, Inc.",2022,350.74,404.0,25.0,600.0,Hold,2026-05-30T12:35:40.950775+00:00,123.0,4.07,30.22,28.0,22.4,,11.6,4.3,413.0,0.0
TSLA,"Tesla, Inc.",2023,350.74,404.0,25.0,600.0,Hold,2026-05-30T12:35:40.950775+00:00,248.0,4.3,57.67,28.7,26.5,,14.5,7.2,427.0,0.0
TSLA,"Tesla, Inc.",2024,350.74,404.0,25.0,600.0,Hold,2026-05-30T12:35:40.950775+00:00,404.0,2.04,198.04,11.3,29.4,,10.5,3.2,391.0,0.0
TSLA,"Tesla, Inc.",2025,350.74,404.0,25.0,600.0,Hold,2026-05-30T12:35:40.950775+00:00,330.0,1.08,305.56,5.5,31.8,,7.2,1.8,347.0,0.0
TXN,Texas Instruments,2015,308.0,210.05,167.0,298.0,Hold,2026-05-30T12:35:17.805760+00:00,57.0,2.45,23.27,25.0,9.8,0.32,3.8,3.2,13.0,1.36
TXN,Texas Instruments,2016,308.0,210.05,167.0,298.0,Hold,2026-05-30T12:35:17.805760+00:00,70.5,2.56,27.54,27.0,10.5,0.35,4.2,3.6,13.0,1.64
TXN,Texas Instruments,2017,308.0,210.05,167.0,298.0,Hold,2026-05-30T12:35:17.805760+00:00,99.0,3.97,24.94,38.0,11.5,0.4,5.5,4.8,14.5,2.12
TXN,Texas Instruments,2018,308.0,210.05,167.0,298.0,Hold,2026-05-30T12:35:17.805760+00:00,105.0,5.59,18.78,52.0,11.0,0.45,7.0,6.2,16.5,2.63
TXN,Texas Instruments,2019,308.0,210.05,167.0,298.0,Hold,2026-05-30T12:35:17.805760+00:00,131.2,6.0,21.87,60.0,10.0,0.5,7.8,6.8,16.0,3.21
TXN,Texas Instruments,2020,308.0,210.05,167.0,298.0,Hold,2026-05-30T12:35:17.805760+00:00,175.0,5.96,29.36,58.0,10.5,0.52,7.5,6.5,15.0,3.72
TXN,Texas Instruments,2021,308.0,210.05,167.0,298.0,Hold,2026-05-30T12:35:17.805760+00:00,192.7,8.37,23.02,74.0,12.0,0.52,9.5,8.2,18.5,4.21
TXN,Texas Instruments,2022,308.0,210.05,167.0,298.0,Hold,2026-05-30T12:35:17.805760+00:00,165.0,9.41,17.53,91.0,10.0,0.55,9.8,7.5,20.5,4.69
TXN,Texas Instruments,2023,308.0,210.05,167.0,298.0,Hold,2026-05-30T12:35:17.805760+00:00,170.3,7.07,24.09,64.0,10.5,0.58,9.0,5.5,18.0,5.18
TXN,Texas Instruments,2024,308.0,210.05,167.0,298.0,Hold,2026-05-30T12:35:17.805760+00:00,199.0,5.2,38.27,46.0,11.0,0.6,7.2,3.2,15.5,5.66
TXN,Texas Instruments,2025,308.0,210.05,167.0,298.0,Hold,2026-05-30T12:35:17.805760+00:00,308.0,5.45,56.51,47.0,11.5,0.62,7.8,3.3,18.0,5.96
UNH,UnitedHealth Group,2015,384.44,388.57,270.0,575.0,Buy,2026-05-30T12:35:17.805760+00:00,115.0,6.01,19.13,18.0,29.5,0.32,10.5,8.8,260.0,2.38
UNH,UnitedHealth Group,2016,384.44,388.57,270.0,575.0,Buy,2026-05-30T12:35:17.805760+00:00,161.2,7.25,22.23,19.5,33.0,0.33,12.0,9.9,290.0,2.88
UNH,UnitedHealth Group,2017,384.44,388.57,270.0,575.0,Buy,2026-05-30T12:35:17.805760+00:00,220.5,9.81,22.48,23.0,37.5,0.36,13.5,11.5,325.0,3.0
UNH,UnitedHealth Group,2018,384.44,388.57,270.0,575.0,Buy,2026-05-30T12:35:17.805760+00:00,253.5,12.19,20.8,26.0,43.0,0.36,15.5,13.2,370.0,3.25
UNH,UnitedHealth Group,2019,384.44,388.57,270.0,575.0,Buy,2026-05-30T12:35:17.805760+00:00,295.2,14.33,20.6,27.5,48.0,0.36,17.5,15.2,425.0,4.32
UNH,UnitedHealth Group,2020,384.44,388.57,270.0,575.0,Buy,2026-05-30T12:35:17.805760+00:00,358.0,16.03,22.33,27.0,53.5,0.37,20.0,17.5,475.0,4.32
UNH,UnitedHealth Group,2021,384.44,388.57,270.0,575.0,Buy,2026-05-30T12:35:17.805760+00:00,477.5,18.08,26.41,28.0,58.5,0.39,22.5,19.5,535.0,5.8
UNH,UnitedHealth Group,2022,384.44,388.57,270.0,575.0,Buy,2026-05-30T12:35:17.805760+00:00,537.3,21.18,25.37,27.0,66.5,0.4,25.0,21.8,610.0,6.6
UNH,UnitedHealth Group,2023,384.44,388.57,270.0,575.0,Buy,2026-05-30T12:35:17.805760+00:00,523.0,24.12,21.68,28.5,73.5,0.42,29.0,25.5,680.0,7.52
UNH,UnitedHealth Group,2024,384.44,388.57,270.0,575.0,Buy,2026-05-30T12:35:17.805760+00:00,584.7,15.51,37.7,17.0,69.0,0.43,24.0,20.5,700.0,8.4
UNH,UnitedHealth Group,2025,384.44,388.57,270.0,575.0,Buy,2026-05-30T12:35:17.805760+00:00,285.0,13.23,21.54,14.5,72.0,0.44,22.0,18.5,730.0,8.4
UPS,United Parcel Service,2015,108.5,130.0,90.0,175.0,Hold,2026-05-30T12:35:17.805760+00:00,98.0,5.35,18.32,300.0,1.5,0.42,7.5,5.0,88.0,3.12
UPS,United Parcel Service,2016,108.5,130.0,90.0,175.0,Hold,2026-05-30T12:35:17.805760+00:00,106.0,5.75,18.43,,0.0,0.44,8.0,5.5,89.0,3.32
UPS,United Parcel Service,2017,108.5,130.0,90.0,175.0,Hold,2026-05-30T12:35:17.805760+00:00,115.0,5.61,20.5,,-1.5,0.46,8.5,6.0,91.0,3.52
UPS,United Parcel Service,2018,108.5,130.0,90.0,175.0,Hold,2026-05-30T12:35:17.805760+00:00,100.0,7.24,13.81,,-3.0,0.5,10.0,7.5,98.0,3.64
UPS,United Parcel Service,2019,108.5,130.0,90.0,175.0,Hold,2026-05-30T12:35:17.805760+00:00,109.8,7.53,14.58,,-4.5,0.52,10.5,8.0,98.0,3.84
UPS,United Parcel Service,2020,108.5,130.0,90.0,175.0,Hold,2026-05-30T12:35:17.805760+00:00,169.0,8.01,21.1,,-3.0,0.54,11.0,8.5,97.0,4.04
UPS,United Parcel Service,2021,108.5,130.0,90.0,175.0,Hold,2026-05-30T12:35:17.805760+00:00,215.6,13.54,15.92,,-2.0,0.58,15.5,13.0,113.0,4.08
UPS,United Parcel Service,2022,108.5,130.0,90.0,175.0,Hold,2026-05-30T12:35:17.805760+00:00,179.0,13.24,13.52,,-2.0,0.6,14.0,11.0,124.0,6.08
UPS,United Parcel Service,2023,108.5,130.0,90.0,175.0,Hold,2026-05-30T12:35:17.805760+00:00,155.0,7.8,19.87,200.0,2.0,0.62,10.0,7.5,110.0,6.48
UPS,United Parcel Service,2024,108.5,130.0,90.0,175.0,Hold,2026-05-30T12:35:17.805760+00:00,128.5,6.75,19.04,175.0,3.0,0.63,9.5,7.0,92.0,6.48
UPS,United Parcel Service,2025,108.5,130.0,90.0,175.0,Hold,2026-05-30T12:35:17.805760+00:00,108.5,6.56,16.54,165.0,3.5,0.64,10.0,7.5,95.0,6.56
V,Visa Inc.,2015,345.0,395.0,295.0,440.0,Strong Buy,2026-05-30T07:48:24,74.0,2.32,31.9,,,,,,,0.54
V,Visa Inc.,2016,345.0,395.0,295.0,440.0,Strong Buy,2026-05-30T07:48:24,79.0,2.24,35.3,,,,,,,0.66
V,Visa Inc.,2017,345.0,395.0,295.0,440.0,Strong Buy,2026-05-30T07:48:24,108.0,2.52,42.9,,,,,,,0.78
V,Visa Inc.,2018,345.0,395.0,295.0,440.0,Strong Buy,2026-05-30T07:48:24,136.0,3.98,34.2,,,,,,,0.9
V,Visa Inc.,2019,345.0,395.0,295.0,440.0,Strong Buy,2026-05-30T07:48:24,188.0,4.78,39.3,,,,,,,1.0
V,Visa Inc.,2020,345.0,395.0,295.0,440.0,Strong Buy,2026-05-30T07:48:24,218.0,4.38,49.8,,,,,,,1.2
V,Visa Inc.,2021,345.0,395.0,295.0,440.0,Strong Buy,2026-05-30T07:48:24,217.0,5.04,43.1,,,,,,,1.28
V,Visa Inc.,2022,345.0,395.0,295.0,440.0,Strong Buy,2026-05-30T07:48:24,190.0,6.26,30.4,,,,,,,1.5
V,Visa Inc.,2023,345.0,395.0,295.0,440.0,Strong Buy,2026-05-30T07:48:24,260.0,7.38,35.2,,,,,,,1.8
